text,label
Can you tell me Find a restaurant near me?,help_location
What is blockchain?,info_general
WHERE ARE YOU FROM?,casual_botinfo
"Hey, There’s been an accident!",help_emergency
What’s up? please,casual_smalltalk
"Hey, Call emergency services!",help_emergency
"Hey, Where’s the nearest bank?",help_location
Good afternoon please,casual_smalltalk
Someone is following me!,help_emergency
"Hey, What season is it?",help_condition
call an ambulance!,help_emergency
"Hey, Is it going to rain today?",help_condition
Show me the nearest police station please,help_location
show me nearby restaurants,help_location
Are you updated?,casual_botinfo
"Hey, Is it hot today?",help_condition
Can you tell me I’ve been robbed!?,help_emergency
Locate a petrol station please,help_location
Can you tell me Emergency! Please help!?,help_emergency
Hey you please,casual_smalltalk
"Hey, My house is on fire!",help_emergency
"Hey, Where’s the nearest bank?",help_location
"Hey, Are you real?",casual_botinfo
is it hot today?,help_condition
explain relativity,info_general
My house is on fire!,help_emergency
Can you tell me Define machine learning?,info_general
WHERE’S THE NEAREST BANK?,help_location
"Hey, Do you have a name?",casual_botinfo
"Hey, How does GPS work?",info_general
TELL ME ABOUT THE SOLAR SYSTEM,info_general
What’s the weather today?!,help_condition
There’s been an accident!,help_emergency
Are you human?!,casual_botinfo
what season is it?,help_condition
what language are you coded in?,casual_botinfo
what’s the local time in tokyo?,help_condition
What are black holes? please,info_general
"Hey, Is it hot today?",help_condition
How’s the weather outside? please,help_condition
"Hey, How’s the weather outside?",help_condition
WHAT IS THE SPEED OF LIGHT?,info_general
WHAT’S THE TEMPERATURE RIGHT NOW?,help_condition
Can you tell me What are black holes??,info_general
Who is the president of France?,info_general
Call an ambulance!,help_emergency
What is nanotechnology?,info_general
"Hey, Where is the nearest hospital?",help_location
Locate the nearest ATM,help_location
There’s been an accident!,help_emergency
HEY BUDDY,casual_smalltalk
How does WiFi work? please,info_general
WHAT’S TOMORROW’S WEATHER?,help_condition
Can you tell me How have you been??,casual_smalltalk
Hi bot please,casual_smalltalk
When were you made? please,casual_botinfo
when were you made?,casual_botinfo
Why is the sky blue?!,info_general
HOW’S IT GOING?,casual_smalltalk
Who built you? please,casual_botinfo
How’s the weather outside? please,help_condition
Can you tell me Where is the library??,help_location
Can you tell me What does AI mean??,info_general
Can you tell me How does GPS work??,info_general
Nice to see you please,casual_smalltalk
"Hey, What are black holes?",info_general
"Hey, Hey you",casual_smalltalk
"Hey, I think I’m having a heart attack!",help_emergency
are you updated?,casual_botinfo
Please help me!!,help_emergency
How’s it going?,casual_smalltalk
LOCATE THE NEAREST POST OFFICE,help_location
i’m bleeding!,help_emergency
Are you human? please,casual_botinfo
Please help me!,help_emergency
show me the nearest police station,help_location
SOMEONE IS FOLLOWING ME!,help_emergency
find a clinic near me,help_location
are you real?,casual_botinfo
hello!,casual_smalltalk
Can you tell me Yo!?,casual_smalltalk
Locate a park nearby please,help_location
"Hey, Hey buddy",casual_smalltalk
TELL ME THE DATE,help_condition
"Hey, How are you?",casual_smalltalk
Can you tell me When were you made??,casual_botinfo
Emergency! Please help!!,help_emergency
"Hey, Please hurry, I need help!",help_emergency
Good evening,casual_smalltalk
Find me a pharmacy!,help_location
I need medical assistance!!,help_emergency
Who built you?!,casual_botinfo
Hey you please,casual_smalltalk
Tell me about yourself please,casual_botinfo
How have you been?,casual_smalltalk
Can you tell me Are you real??,casual_botinfo
There’s been an accident!!,help_emergency
Can you tell me What language are you coded in??,casual_botinfo
Can you tell me Hello!?,casual_smalltalk
How have you been?!,casual_smalltalk
I’m bleeding!!,help_emergency
WHO BUILT YOU?,casual_botinfo
"Hey, Send help quickly!",help_emergency
There’s a fire!!,help_emergency
EXPLAIN RELATIVITY,info_general
"Hey, Is it hot today?",help_condition
Can you tell me Please help me!?,help_emergency
HELP! I’M HURT!,help_emergency
Can you tell me Is it cold outside??,help_condition
how’s the weather outside?,help_condition
How are you?!,casual_smalltalk
LONG TIME NO SEE,casual_smalltalk
Show me the closest hotel please,help_location
"Hey, What is climate change?",info_general
Can you tell me Find me a pharmacy?,help_location
How’s it going?!,casual_smalltalk
Can you tell me What is blockchain??,info_general
"Hey, I think I’m having a heart attack!",help_emergency
Where is the nearest hospital? please,help_location
Howdy! please,casual_smalltalk
What day is it?!,help_condition
Do you have a name? please,casual_botinfo
WHO CREATED YOU?,casual_botinfo
How does a computer work?,info_general
Can you tell me Someone’s breaking in!?,help_emergency
Is it going to rain today?,help_condition
WHAT TIME IS SUNSET?,help_condition
"Hey, Who’s your developer?",casual_botinfo
Tell me about yourself!,casual_botinfo
Send help quickly!!,help_emergency
EXPLAIN PHOTOSYNTHESIS,info_general
Is it hot today? please,help_condition
Yo!,casual_smalltalk
FIND A CLINIC NEAR ME,help_location
ARE YOU REAL?,casual_botinfo
Locate a petrol station please,help_location
Someone is following me!!,help_emergency
Call the police!!,help_emergency
How does a computer work?,info_general
Hey buddy,casual_smalltalk
Can you tell me What time is it??,help_condition
Who created you?,casual_botinfo
Show me the nearest police station,help_location
Who is the president of France?,info_general
WHAT TIME IS IT IN NEW YORK?,help_condition
Locate a petrol station!,help_location
I’m bleeding!,help_emergency
"Hey, Nice to see you",casual_smalltalk
"Hey, What’s the capital of Japan?",info_general
"Hey, Who created you?",casual_botinfo
"Hey, Find a clinic near me",help_location
Can you tell me Help! I’m hurt!?,help_emergency
How’s the weather outside? please,help_condition
i’m bleeding!,help_emergency
do you have a name?,casual_botinfo
Yo!,casual_smalltalk
what is the speed of light?,info_general
"Hey, What’s the local time in Tokyo?",help_condition
do you think like a human?,casual_botinfo
"Hey, Someone is following me!",help_emergency
who invented electricity?,info_general
What season is it?,help_condition
I CAN’T BREATHE!,help_emergency
Where can I find a doctor?,help_location
"Hey, There’s a fire!",help_emergency
WHAT’S UP?,casual_smalltalk
My house is on fire!!,help_emergency
Can you tell me Is it cold outside??,help_condition
"Hey, I’m bleeding!",help_emergency
IS IT SNOWING?,help_condition
What is the speed of light?,info_general
"Hey, Where is the library?",help_location
Where is the train station? please,help_location
"Hey, My house is on fire!",help_emergency
Hey buddy!,casual_smalltalk
WHAT VERSION ARE YOU?,casual_botinfo
Who made you?,casual_botinfo
"Hey, What’s the temperature right now?",help_condition
Are you real?,casual_botinfo
"Hey, Tell me about yourself",casual_botinfo
Can you tell me Locate a park nearby?,help_location
HOW DOES GPS WORK?,info_general
Can you tell me Can you tell me what you are??,casual_botinfo
Find a coffee shop near me!,help_location
Hey you!,casual_smalltalk
CALL THE POLICE!,help_emergency
WHEN IS SUNRISE?,help_condition
CALL EMERGENCY SERVICES!,help_emergency
Can you tell me Where is the train station??,help_location
how have you been?,casual_smalltalk
What day is it? please,help_condition
LONG TIME NO SEE,casual_smalltalk
when were you made?,casual_botinfo
Howdy!!,casual_smalltalk
Can you tell me I’m lost!?,help_emergency
What’s the capital of Japan? please,info_general
Who is the president of France?!,info_general
HOW DOES WIFI WORK?,info_general
Hello! please,casual_smalltalk
Is it snowing?,help_condition
"Hey, Show me the closest hotel",help_location
Who created you? please,casual_botinfo
"Hey, Good morning",casual_smalltalk
Can you tell me Call an ambulance!?,help_emergency
WHERE ARE YOU FROM?,casual_botinfo
I’m in danger!,help_emergency
Long time no see!,casual_smalltalk
Why is the sky blue?!,info_general
Good evening,casual_smalltalk
What are you doing? please,casual_smalltalk
what is nanotechnology?,info_general
"Hey, Find a clinic near me",help_location
Can you tell me There’s been an accident!?,help_emergency
Is it going to rain today? please,help_condition
I’m in danger! please,help_emergency
what’s the forecast?,help_condition
Show me nearby restaurants!,help_location
Can you tell me What’s the weather today??,help_condition
Can you tell me Find a clinic near me?,help_location
NICE TO SEE YOU,casual_smalltalk
what time is sunset?,help_condition
Why is the sky blue?,info_general
WHEN IS SUNRISE?,help_condition
Do you have a name? please,casual_botinfo
"Hey, Send help quickly!",help_emergency
"Hey, How does GPS work?",info_general
Can you tell me Explain relativity?,info_general
What can you do?,casual_botinfo
"Hey, Find a coffee shop near me",help_location
Can you tell me Is it going to rain today??,help_condition
someone’s breaking in!,help_emergency
Can you tell me Tell me the date?,help_condition
Can you tell me Hey there?,casual_smalltalk
How have you been?!,casual_smalltalk
SUP?,casual_smalltalk
hi bot,casual_smalltalk
"Hey, What’s the forecast?",help_condition
How’s life? please,casual_smalltalk
What does AI mean?,info_general
WHAT IS BLOCKCHAIN?,info_general
Tell me about yourself!,casual_botinfo
Can you tell me what you are?!,casual_botinfo
I’m lost!!,help_emergency
How does a computer work? please,info_general
Can you tell me Locate a park nearby?,help_location
Can you tell me What season is it??,help_condition
i’m bleeding!,help_emergency
"Hey, Find a restaurant near me",help_location
CALL AN AMBULANCE!,help_emergency
Hello!,casual_smalltalk
Do you think like a human?,casual_botinfo
Find a clinic near me please,help_location
How does a computer work?,info_general
how’s life?,casual_smalltalk
WHAT SEASON IS IT?,help_condition
I’m lost!!,help_emergency
"Hey, What is blockchain?",info_general
Can you tell me Where’s the bus stop??,help_location
What’s the humidity? please,help_condition
What season is it? please,help_condition
There’s a fire! please,help_emergency
are you ai?,casual_botinfo
"Hey, Who made you?",casual_botinfo
What season is it?,help_condition
Explain relativity please,info_general
Hey buddy please,casual_smalltalk
FIND ME A GAS STATION,help_location
who built you?,casual_botinfo
"Hey, Sup?",casual_smalltalk
what’s the forecast?,help_condition
Help! I’m hurt! please,help_emergency
"Hey, Tell me about gravity",info_general
Where can I get groceries?,help_location
Send help quickly! please,help_emergency
"Hey, Who built you?",casual_botinfo
Yo!,casual_smalltalk
"Hey, How’s the weather outside?",help_condition
Call an ambulance! please,help_emergency
what’s the temperature right now?,help_condition
ARE YOU UPDATED?,casual_botinfo
where are you from?,casual_botinfo
find a coffee shop near me,help_location
I’m bleeding!!,help_emergency
Can you tell me Explain photosynthesis?,info_general
Are you a chatbot?!,casual_botinfo
Someone is following me!,help_emergency
hey you,casual_smalltalk
When did the internet start?,info_general
Who’s your developer?!,casual_botinfo
"Hey, What’s the temperature right now?",help_condition
Can you tell me How does WiFi work??,info_general
When were you made?!,casual_botinfo
Are you human? please,casual_botinfo
I’m in danger!!,help_emergency
Call emergency services! please,help_emergency
What’s the forecast? please,help_condition
Who made you? please,casual_botinfo
WHAT ARE BLACK HOLES?,info_general
HELLO!,casual_smalltalk
"Hey, Hey buddy",casual_smalltalk
"Please hurry, I need help!",help_emergency
Do you know your creator?!,casual_botinfo
Do you have a name? please,casual_botinfo
Can you tell me Who invented electricity??,info_general
what season is it?,help_condition
"Hey, What is nanotechnology?",info_general
What is blockchain?,info_general
"Hey, What version are you?",casual_botinfo
Is it hot today?,help_condition
Call emergency services!!,help_emergency
what’s the forecast?,help_condition
Can you tell me Why is the sky blue??,info_general
Can you tell me What does AI mean??,info_general
how does a computer work?,info_general
"Hey, Hello!",casual_smalltalk
Can you tell me Find a restaurant near me?,help_location
Do you have a name? please,casual_botinfo
what time is sunset?,help_condition
EMERGENCY! PLEASE HELP!,help_emergency
Locate a petrol station,help_location
There’s a fire!!,help_emergency
HI BOT,casual_smalltalk
I’m lost! please,help_emergency
I think I’m having a heart attack!,help_emergency
"Hey, When were you made?",casual_botinfo
"Hey, Nice to see you",casual_smalltalk
"Hey, Where can I get food nearby?",help_location
I’m lost!,help_emergency
I’m in danger!,help_emergency
I can’t breathe!,help_emergency
CALL EMERGENCY SERVICES!,help_emergency
how have you been?,casual_smalltalk
Can you tell me What can you do??,casual_botinfo
LOCATE A PARK NEARBY,help_location
How’s the weather outside? please,help_condition
Where can I get groceries? please,help_location
What’s the capital of Japan? please,info_general
Can you tell me What season is it??,help_condition
Howdy!,casual_smalltalk
what’s the temperature right now?,help_condition
What’s the forecast? please,help_condition
Can you tell me Hi?,casual_smalltalk
WHERE CAN I FIND A DOCTOR?,help_location
Where is the train station?!,help_location
Show me the nearest police station please,help_location
Good morning please,casual_smalltalk
where can i find a doctor?,help_location
Can you tell me Where can I get food nearby??,help_location
Hello! please,casual_smalltalk
Can you tell me Who programmed you??,casual_botinfo
"Hey, What’s the capital of Japan?",info_general
What is quantum computing?!,info_general
Show me nearby restaurants please,help_location
How does GPS work? please,info_general
Yo!,casual_smalltalk
Can you tell me Call emergency services!?,help_emergency
HOW DOES GPS WORK?,info_general
CALL THE POLICE!,help_emergency
is it hot today?,help_condition
Locate the nearest ATM,help_location
There’s a fire!,help_emergency
TELL ME ABOUT GRAVITY,info_general
Can you tell me Tell me about gravity?,info_general
What can you do?,casual_botinfo
who created you?,casual_botinfo
When is sunrise?,help_condition
Are you a chatbot? please,casual_botinfo
"Hey, There’s a fire!",help_emergency
HEY YOU,casual_smalltalk
Why is the sky blue?,info_general
What language are you coded in?,casual_botinfo
Where is the nearest hospital?!,help_location
TELL ME ABOUT GRAVITY,info_general
Find a restaurant near me please,help_location
Can you tell me What’s the capital of Japan??,info_general
Can you tell me What language are you coded in??,casual_botinfo
Are you a chatbot?!,casual_botinfo
WHO INVENTED ELECTRICITY?,info_general
"Hey, What day is it?",help_condition
Can you tell me Long time no see?,casual_smalltalk
YO!,casual_smalltalk
WHO PROGRAMMED YOU?,casual_botinfo
What is nanotechnology?!,info_general
What time is it?,help_condition
Tell me about the solar system!,info_general
Are you human? please,casual_botinfo
"Hey, What season is it?",help_condition
locate the nearest post office,help_location
Who invented electricity? please,info_general
What is climate change? please,info_general
Can you tell me Do you know your creator??,casual_botinfo
show me the closest hotel,help_location
What time is it in New York? please,help_condition
Can you tell me Who is the president of France??,info_general
"Hey, How does WiFi work?",info_general
how’s life?,casual_smalltalk
Where is the library?!,help_location
LOCATE THE NEAREST ATM,help_location
Where can I get groceries?,help_location
Find me a gas station!,help_location
How have you been?!,casual_smalltalk
is it windy today?,help_condition
Who is the president of France?,info_general
Can you tell me What language are you coded in??,casual_botinfo
"Hey, I’m bleeding!",help_emergency
THERE’S A FIRE!,help_emergency
"Hey, Show me the closest hotel",help_location
What is the speed of light? please,info_general
Can you tell me Who invented electricity??,info_general
"Hey, What’s tomorrow’s weather?",help_condition
Find a restaurant near me please,help_location
There’s a fire!!,help_emergency
Is it windy today?!,help_condition
Who programmed you?,casual_botinfo
IS IT HOT TODAY?,help_condition
Can you tell me Is it hot today??,help_condition
Someone is following me! please,help_emergency
Where is the nearest hospital? please,help_location
"Hey, Find a coffee shop near me",help_location
MY HOUSE IS ON FIRE!,help_emergency
Show me the closest hotel please,help_location
Hey you!,casual_smalltalk
Sup? please,casual_smalltalk
Can you tell me I’ve been robbed!?,help_emergency
Send help quickly!,help_emergency
Show me nearby restaurants please,help_location
Who built you? please,casual_botinfo
"Hey, Locate the nearest ATM",help_location
"Hey, Where is the nearest hospital?",help_location
What’s the weather today?,help_condition
WHAT’S THE WEATHER TODAY?,help_condition
What’s the temperature right now? please,help_condition
WHERE ARE YOU FROM?,casual_botinfo
Can you tell me I’ve been robbed!?,help_emergency
GOOD EVENING,casual_smalltalk
WHAT’S THE WEATHER TODAY?,help_condition
WHERE CAN I GET FOOD NEARBY?,help_location
when is sunrise?,help_condition
Can you tell me Help! I’m hurt!?,help_emergency
tell me about the solar system,info_general
WHO CREATED YOU?,casual_botinfo
WHAT’S UP?,casual_smalltalk
What’s tomorrow’s weather? please,help_condition
show me the nearest police station,help_location
Good morning please,casual_smalltalk
What day is it? please,help_condition
hey buddy,casual_smalltalk
"Hey, Are you human?",casual_botinfo
What time is it in New York?!,help_condition
HOW DOES A COMPUTER WORK?,info_general
FIND A CLINIC NEAR ME,help_location
Can you tell me Help! I’m hurt!?,help_emergency
Good morning,casual_smalltalk
Is it going to rain today? please,help_condition
Hi!,casual_smalltalk
IS IT SNOWING?,help_condition
Who programmed you?!,casual_botinfo
WHERE IS THE LIBRARY?,help_location
HOW DOES A COMPUTER WORK?,info_general
Can you tell me Hey there?,casual_smalltalk
WHO BUILT YOU?,casual_botinfo
Hey buddy!,casual_smalltalk
What day is it? please,help_condition
"Hey, Who invented electricity?",info_general
what can you do?,casual_botinfo
How’s it going?!,casual_smalltalk
good evening,casual_smalltalk
Why is the sky blue? please,info_general
how have you been?,casual_smalltalk
Explain relativity,info_general
Where is the train station?,help_location
EXPLAIN RELATIVITY,info_general
Find a clinic near me!,help_location
"Hey, Where are you from?",casual_botinfo
WHAT ARE BLACK HOLES?,info_general
is it cold outside?,help_condition
What are black holes? please,info_general
How have you been?,casual_smalltalk
When were you made?!,casual_botinfo
Who invented electricity? please,info_general
Can you tell me Are you a chatbot??,casual_botinfo
Call an ambulance! please,help_emergency
"Hey, Find me a gas station",help_location
Tell me about gravity please,info_general
"Hey, Locate the nearest post office",help_location
Can you tell me When did the internet start??,info_general
"Hey, Is it cold outside?",help_condition
DEFINE MACHINE LEARNING,info_general
"Hey, Is it snowing?",help_condition
THERE’S A FIRE!,help_emergency
Are you human? please,casual_botinfo
What’s the local time in Tokyo?!,help_condition
Can you tell me Are you human??,casual_botinfo
Hello!,casual_smalltalk
Who made you? please,casual_botinfo
Locate a petrol station!,help_location
"Hey, Someone’s breaking in!",help_emergency
Can you tell me Is it windy today??,help_condition
Can you tell me What’s the forecast??,help_condition
Emergency! Please help!!,help_emergency
HOW DOES A COMPUTER WORK?,info_general
Where can I get food nearby? please,help_location
Is it cold outside? please,help_condition
what are black holes?,info_general
HI,casual_smalltalk
Can you tell me Define machine learning?,info_general
tell me today’s date,help_condition
"Hey, Who’s your developer?",casual_botinfo
Who built you? please,casual_botinfo
I NEED MEDICAL ASSISTANCE!,help_emergency
"Hey, Where’s the nearest bank?",help_location
Can you tell me I can’t breathe!?,help_emergency
Are you AI?,casual_botinfo
I’m bleeding!!,help_emergency
How does GPS work?!,info_general
"Hey, Find a clinic near me",help_location
what’s the weather today?,help_condition
HOWDY!,casual_smalltalk
"Hey, Are you AI?",casual_botinfo
"Hey, Call emergency services!",help_emergency
What time is it?,help_condition
Locate a petrol station,help_location
i can’t breathe!,help_emergency
Help! I’m hurt!,help_emergency
Help! I’m hurt! please,help_emergency
Good afternoon please,casual_smalltalk
WHAT’S UP?,casual_smalltalk
how’s life?,casual_smalltalk
HOW DOES A COMPUTER WORK?,info_general
CALL THE POLICE!,help_emergency
Good evening please,casual_smalltalk
"Hey, Someone’s breaking in!",help_emergency
Is it cold outside?,help_condition
Tell me about gravity please,info_general
"Hey, What time is sunset?",help_condition
is it snowing?,help_condition
what’s the weather today?,help_condition
Can you tell me What season is it??,help_condition
What is climate change?!,info_general
Tell me the date,help_condition
HEY BUDDY,casual_smalltalk
Someone is following me! please,help_emergency
Find a coffee shop near me,help_location
Good evening,casual_smalltalk
call an ambulance!,help_emergency
what is the speed of light?,info_general
"Hey, How does GPS work?",info_general
What’s the capital of Japan?!,info_general
I THINK I’M HAVING A HEART ATTACK!,help_emergency
where’s the nearest bank?,help_location
find a coffee shop near me,help_location
IS IT SNOWING?,help_condition
how’s life?,casual_smalltalk
WHAT’S THE TEMPERATURE RIGHT NOW?,help_condition
Show me the nearest police station,help_location
What is the speed of light?,info_general
SEND HELP QUICKLY!,help_emergency
"Hey, What are black holes?",info_general
Can you tell me Locate the nearest post office?,help_location
Why is the sky blue? please,info_general
what are you doing?,casual_smalltalk
Howdy!,casual_smalltalk
Where can I get groceries?!,help_location
Hi bot,casual_smalltalk
where are you from?,casual_botinfo
Someone is following me!!,help_emergency
Who built you?,casual_botinfo
"Hey, How are you?",casual_smalltalk
"Hey, Who created you?",casual_botinfo
Where can I get food nearby?,help_location
"Hey, What version are you?",casual_botinfo
Where’s the nearest bank? please,help_location
Who is the president of France?,info_general
What’s the humidity?,help_condition
HOW DOES WIFI WORK?,info_general
Can you tell me I’ve been robbed!?,help_emergency
What’s up?,casual_smalltalk
LOCATE A PETROL STATION,help_location
someone’s breaking in!,help_emergency
Good afternoon,casual_smalltalk
Show me the nearest police station,help_location
Send help quickly!!,help_emergency
How’s it going?,casual_smalltalk
Who built you?!,casual_botinfo
Where can I get food nearby? please,help_location
i need medical assistance!,help_emergency
I need medical assistance! please,help_emergency
"Hey, What is quantum computing?",info_general
FIND A CLINIC NEAR ME,help_location
IS IT HOT TODAY?,help_condition
How’s the weather outside?!,help_condition
I think I’m having a heart attack!,help_emergency
"Hey, I think I’m having a heart attack!",help_emergency
Can you tell me What is quantum computing??,info_general
"Hey, Someone’s breaking in!",help_emergency
What is climate change?!,info_general
WHAT ARE YOU DOING?,casual_smalltalk
What’s tomorrow’s weather?!,help_condition
"Hey, Is it windy today?",help_condition
Can you tell me Where can I get groceries??,help_location
Explain relativity!,info_general
Good evening!,casual_smalltalk
what’s tomorrow’s weather?,help_condition
Can you tell me I’ve been robbed!?,help_emergency
Where’s the bus stop? please,help_location
Is it hot today?!,help_condition
ARE YOU AI?,casual_botinfo
WHO MADE YOU?,casual_botinfo
Who built you? please,casual_botinfo
WHAT’S THE LOCAL TIME IN TOKYO?,help_condition
who made you?,casual_botinfo
How are you?!,casual_smalltalk
"Hey, What is the speed of light?",info_general
"Hey, My house is on fire!",help_emergency
"Hey, I need medical assistance!",help_emergency
Why is the sky blue?!,info_general
Why is the sky blue?!,info_general
"Can you tell me Please hurry, I need help!?",help_emergency
Can you tell me Sup??,casual_smalltalk
WHAT IS QUANTUM COMPUTING?,info_general
WHAT’S THE HUMIDITY?,help_condition
Find me a gas station,help_location
"Hey, Why is the sky blue?",info_general
IS IT COLD OUTSIDE?,help_condition
Is it windy today?!,help_condition
When did the internet start?,info_general
How does GPS work?!,info_general
what’s the temperature right now?,help_condition
"Hey, Who created you?",casual_botinfo
Locate a petrol station!,help_location
who built you?,casual_botinfo
"Hey, What’s tomorrow’s weather?",help_condition
Can you tell me Is it snowing??,help_condition
FIND A CLINIC NEAR ME,help_location
What version are you? please,casual_botinfo
"Hey, Hi",casual_smalltalk
"Hey, Are you AI?",casual_botinfo
CAN YOU TELL ME WHAT YOU ARE?,casual_botinfo
"Hey, Do you have a name?",casual_botinfo
WHEN WERE YOU MADE?,casual_botinfo
How are you?,casual_smalltalk
Can you tell me Where is the nearest hospital??,help_location
Can you tell me Tell me about the solar system?,info_general
someone is following me!,help_emergency
What language are you coded in? please,casual_botinfo
"Hey, There’s a fire!",help_emergency
What are black holes? please,info_general
"Hey, Sup?",casual_smalltalk
i’m bleeding!,help_emergency
"Hey, Where are you from?",casual_botinfo
Locate the nearest post office!,help_location
"Hey, Where is the train station?",help_location
Is it going to rain today?!,help_condition
"Hey, Show me the closest hotel",help_location
do you know your creator?,casual_botinfo
How’s life?,casual_smalltalk
"Hey, I’m bleeding!",help_emergency
Who created you? please,casual_botinfo
Is it going to rain today?!,help_condition
I can’t breathe! please,help_emergency
Can you tell me How’s it going??,casual_smalltalk
help! i’m hurt!,help_emergency
Where are you from?!,casual_botinfo
Can you tell me How’s it going??,casual_smalltalk
HEY YOU,casual_smalltalk
"Hey, Who created you?",casual_botinfo
Who’s your developer?!,casual_botinfo
Can you tell me I can’t breathe!?,help_emergency
can you tell me what you are?,casual_botinfo
"Hey, When did the internet start?",info_general
Can you tell me What’s the weather today??,help_condition
"Hey, I can’t breathe!",help_emergency
Can you tell me What’s the forecast??,help_condition
"Hey, Where are you from?",casual_botinfo
Who programmed you?!,casual_botinfo
Emergency! Please help!,help_emergency
YO!,casual_smalltalk
Can you tell me Are you human??,casual_botinfo
Show me nearby restaurants!,help_location
Where are you from?,casual_botinfo
How’s it going? please,casual_smalltalk
Are you AI?!,casual_botinfo
"Hey, Locate the nearest ATM",help_location
what’s the capital of japan?,info_general
Are you human?!,casual_botinfo
"Hey, How’s the weather outside?",help_condition
"Hey, What’s the forecast?",help_condition
Howdy!,casual_smalltalk
Can you tell me Can you tell me what you are??,casual_botinfo
"Hey, Show me nearby restaurants",help_location
When were you made?!,casual_botinfo
Can you tell me I can’t breathe!?,help_emergency
Good evening!,casual_smalltalk
What’s the capital of Japan?,info_general
"Hey, Define machine learning",info_general
How does GPS work?!,info_general
what’s the capital of japan?,info_general
"Hey, Locate a park nearby",help_location
"Hey, How have you been?",casual_smalltalk
"Hey, Where’s the nearest bank?",help_location
There’s a fire! please,help_emergency
"Hey, Where can I get food nearby?",help_location
define machine learning,info_general
Can you tell me Tell me about yourself?,casual_botinfo
call an ambulance!,help_emergency
do you know your creator?,casual_botinfo
do you have a name?,casual_botinfo
Show me the nearest police station!,help_location
What is the speed of light? please,info_general
What are black holes?!,info_general
emergency! please help!,help_emergency
WHERE CAN I GET FOOD NEARBY?,help_location
"Hey, I need medical assistance!",help_emergency
explain photosynthesis,info_general
I think I’m having a heart attack!,help_emergency
"Hey, Someone is following me!",help_emergency
Can you tell me Where is the library??,help_location
are you a chatbot?,casual_botinfo
"Hey, Who created you?",casual_botinfo
Where can I get groceries? please,help_location
Call emergency services! please,help_emergency
I’m bleeding!!,help_emergency
Hey buddy,casual_smalltalk
There’s a fire!,help_emergency
Who invented electricity? please,info_general
Can you tell me Hi bot?,casual_smalltalk
"Hey, What version are you?",casual_botinfo
FIND ME A PHARMACY,help_location
tell me about yourself,casual_botinfo
Find a restaurant near me!,help_location
Do you have a name? please,casual_botinfo
"Hey, Where can I find a doctor?",help_location
help! i’m hurt!,help_emergency
Can you tell me How’s life??,casual_smalltalk
What’s up?,casual_smalltalk
Where is the train station? please,help_location
What time is sunset?,help_condition
What’s the weather today?,help_condition
Show me nearby restaurants!,help_location
What is nanotechnology?!,info_general
nice to see you,casual_smalltalk
I’M BLEEDING!,help_emergency
"Hey, I need medical assistance!",help_emergency
Where is the library? please,help_location
"Hey, Good evening",casual_smalltalk
How’s it going?,casual_smalltalk
WHAT DOES AI MEAN?,info_general
WHAT LANGUAGE ARE YOU CODED IN?,casual_botinfo
good afternoon,casual_smalltalk
Where’s the bus stop?!,help_location
I’m lost!,help_emergency
"Hey, What’s the temperature right now?",help_condition
WHAT VERSION ARE YOU?,casual_botinfo
SHOW ME NEARBY RESTAURANTS,help_location
SOMEONE IS FOLLOWING ME!,help_emergency
ARE YOU UPDATED?,casual_botinfo
I’M IN DANGER!,help_emergency
Show me the closest hotel!,help_location
Can you tell me Locate the nearest post office?,help_location
HI,casual_smalltalk
locate a petrol station,help_location
There’s been an accident!!,help_emergency
I think I’m having a heart attack!!,help_emergency
Call emergency services! please,help_emergency
Can you tell me Is it snowing??,help_condition
Can you tell me Where can I get groceries??,help_location
Is it snowing? please,help_condition
Are you human? please,casual_botinfo
Is it cold outside?!,help_condition
Are you updated?!,casual_botinfo
"Hey, How does a computer work?",info_general
What can you do? please,casual_botinfo
Yo! please,casual_smalltalk
Can you tell me What version are you??,casual_botinfo
What’s up?,casual_smalltalk
there’s a fire!,help_emergency
How’s it going?,casual_smalltalk
"Hey, Is it going to rain today?",help_condition
"Hey, Are you AI?",casual_botinfo
Who invented electricity? please,info_general
Do you know your creator?,casual_botinfo
Can you tell me what you are?!,casual_botinfo
long time no see,casual_smalltalk
What is the speed of light? please,info_general
there’s been an accident!,help_emergency
Can you tell me I’m in danger!?,help_emergency
Can you tell me Call an ambulance!?,help_emergency
Can you tell me What’s the forecast??,help_condition
Good afternoon,casual_smalltalk
Can you tell me I’ve been robbed!?,help_emergency
Can you tell me Find me a pharmacy?,help_location
Tell me about gravity,info_general
Good morning please,casual_smalltalk
Can you tell me what you are?!,casual_botinfo
"Can you tell me Please hurry, I need help!?",help_emergency
Nice to see you please,casual_smalltalk
I CAN’T BREATHE!,help_emergency
Is it cold outside?,help_condition
Tell me about yourself!,casual_botinfo
Is it going to rain today? please,help_condition
Find a clinic near me,help_location
Someone is following me!!,help_emergency
I need medical assistance!,help_emergency
good afternoon,casual_smalltalk
"Hey, Define machine learning",info_general
what’s the humidity?,help_condition
"Hey, Who made you?",casual_botinfo
"Hey, What’s the capital of Japan?",info_general
where’s the bus stop?,help_location
LOCATE THE NEAREST ATM,help_location
What is blockchain?!,info_general
Can you tell me Where can I get groceries??,help_location
Who is the president of France?,info_general
"Hey, Show me the nearest police station",help_location
Locate the nearest ATM,help_location
what’s the temperature right now?,help_condition
